0,13209.820132054481,517747.07637117524,-1.120132054480564,1.8336288247373886
1,13205.36267867842,517748.2951170153,0.5773213215798023,0.4448829846805893
2,13203.420546147336,517748.82830874505,-0.09054614733577182,-0.12830874504288658
3,13200.787857629159,517749.4323113874,0.5021423708421935,-1.032311387360096
4,13200.469540901959,517752.09171799594,-0.38954090195875324,-0.6617179959430359
5,13199.970039064397,517753.5131586856,-0.45003906439706043,-1.1131586855626665
6,13199.118461885577,517754.5021465525,-0.14846188557748974,-1.1421465525054373
7,13199.319042107307,517755.94037813414,-0.3090421073065954,-1.110378134122584
8,13199.893898939878,517757.65117667266,-0.7038989398770354,-1.6711766726803035
9,13200.321451785754,517758.3739510966,-1.3814517857535975,-1.1739510965999216
10,13200.26021947226,517759.97824668663,-1.7202194722594868,-1.4882466866401955
11,13199.87632418601,517761.9765629331,-1.5863241860097332,-2.086562933109235
12,13200.347576389404,517763.02027549135,-2.0175763894039846,-1.7802754913573153
13,13200.461712453307,517763.97335733165,-2.0917124533061724,-1.4533573316293769
14,13200.884054268688,517766.13727645914,-2.474054268688633,-2.1472764591453597
15,13201.08654781223,517766.9941254524,-2.4865478122301283,-1.6041254524025135
16,13201.28272503756,517768.5766883616,-2.9327250375590665,-1.7766883615986444
17,13200.785783122908,517769.93638427014,-2.985783122909197,-1.9063842701143585
18,13200.278956138223,517772.30783695047,-3.1489561382240936,-2.6778369504609145
19,13196.374967317466,517772.7965024284,-2.1149673174659256,-2.1065024284180254
20,13194.302223666165,517774.32128340576,-2.4622236661653005,-2.001283405756112
21,13189.577621568587,517774.2432394446,-0.4876215685872012,-1.7132394445943646
22,13187.108306282691,517775.8382574632,-0.45830628269141016,-2.7082574631785974
23,13184.35977177445,517777.6235832415,0.4302282255503087,-3.763583241496235
24,13183.453883111433,517777.71679278574,-0.3838831114335335,-3.066792785713915
25,13181.769943908359,517779.0471393102,0.17005609164152702,-3.3571393102174625
26,13181.800044981444,517780.12069363997,-0.560044981444662,-3.6006936399498954
27,13181.074689130943,517781.05972091435,-0.09468913094315212,-3.509720914356876
28,13182.557212269721,517782.2539188606,-1.3972122697214218,-3.4339188605663367
29,13183.782021696063,517782.661260293,-1.2820216960626567,-2.7512602930073626
30,13186.455095952548,517784.20332968,-1.305095952548072,-2.7233296800404787
31,13188.957678230334,517785.21125939634,-2.757678230333113,-2.5912593963439576
32,13189.961367035583,517786.3222780925,-2.7113670355829527,-2.752278092491906
33,13191.846254683249,517787.29548596445,-3.266254683248917,-2.785485964443069
34,13193.5995411196,517787.23065800243,-3.2595411195998167,-1.9706580024212599
35,13194.598030614663,517787.7541412769,-2.498030614662639,-1.8041412768652663
36,13197.424373768174,517787.1132658679,-2.9943737681733182,-0.5432658679201268
37,13199.282415613678,517787.83812606474,-2.652415613678386,-0.528126064746175
38,13202.494834348852,517788.4355285421,-3.5248343488528917,-0.3155285420943983
39,13203.628989973111,517788.4679635054,-2.618989973110729,0.09203649457776919
40,13206.659009974443,517788.153811553,-3.6090099744433246,0.5761884469538927
41,13209.076269174355,517788.31143412914,-3.996269174354893,0.6485658708843403
42,13210.511160020153,517788.2773246903,-3.2511600201523834,0.7826753096887842
43,13212.968291727648,517787.7918327387,-3.678291727646865,1.2481672613066621
44,13214.132246943227,517787.35757082095,-2.962246943227001,1.6024291790672578
45,13216.326431076874,517786.80184277426,-3.566431076873414,2.148157225747127
46,13217.46137846797,517786.88318843226,-3.54137846796948,1.9968115677474998
47,13217.821215008775,517787.0282286104,-3.461215008774161,1.8417713895905763
48,13217.794472118207,517787.37443111517,-3.284472118206395,1.7455688848276623
49,13217.40814986459,517788.1146053647,-3.028149864590887,1.5153946353239007
50,13214.23202153774,517789.4856682742,-1.4420215377394925,0.41433172579854727
51,13210.138513067519,517789.76530855155,-0.6685130675195978,0.3646914484561421
52,13207.050160198696,517793.5084035416,0.009839801303314744,-1.4384035415714607
53,13204.743151570203,517795.28298254096,0.47684842979651876,-1.6629825409618206
54,13203.905340664,517795.04923183867,-0.26534066400017764,-0.9592318386421539
55,13202.424436007102,517799.4235313197,-1.574436007102122,-1.4535313197411597
56,13199.312511343725,517803.72735828016,-0.8725113437249092,-3.8273582801339217
57,13198.422955405624,517805.0118305692,-1.962955405624598,-3.491830569168087
58,13197.568839140265,517807.1775749256,-2.938839140266282,-3.7775749255670235
59,13196.677049961316,517808.70887437806,-3.1470499613151333,-3.568874378048349
60,13195.182810011183,517811.2375523792,-2.6228100111839012,-4.367552379204426
61,13195.466507546707,517812.9438910862,-3.146507546707653,-4.213891086226795
62,13195.55678415588,517815.36677759554,-2.8867841558803775,-4.71677759551676
63,13197.69313299301,517816.5172972495,-3.953132993010513,-4.027297249529511
64,13199.995586734356,517817.6389710079,-3.5955867343564023,-3.508971007890068
65,13201.676882479753,517818.01789143856,-3.8068824797519483,-2.9478914385545067
66,13203.984869839533,517817.5046571738,-4.364869839531821,-2.1746571738040075
67,13205.254137717184,517816.3491496385,-4.184137717184058,-1.4491496384725906
68,13206.261361707851,517816.00154648325,-3.891361707850592,-1.1915464832563885
69,13207.28650177859,517815.0289423637,-3.7665017785893724,-0.4789423636975698
70,13207.583191683374,517813.2710146087,-3.3831916833732976,-0.2610146086663008
71,13208.537688728225,517813.3696265899,-3.477688728225985,-0.2796265898505226
72,13208.437799982476,517814.83237091714,-3.347799982475408,-0.912370917154476
73,13205.714971027535,517811.71997951105,-1.8849710275353573,-1.2399795110686682
74,13202.39424960939,517813.33266519126,-1.7342496093897353,-2.0526651912368834
75,13200.697842214957,517812.0817995165,-2.097842214956472,-2.0617995164939202
76,13197.378386340753,517813.0603664878,-0.6483863407538593,-2.390366487845313
77,13193.780703190208,517812.59074838914,1.0492968097914854,-2.5407483891467564
78,13191.143272496287,517811.6649218058,1.936727503712973,-2.044921805791091
79,13188.511771055872,517810.5591084234,3.1082289441292232,-1.2491084234206937
80,13188.383496169392,517810.51725322165,1.496503830607253,-1.257253221643623
81,13185.67558671943,517812.4084573704,2.344413280570734,-2.3584573704283684
82,13183.814572314619,517814.4187815583,2.345427685380855,-3.2587815583101474
83,13183.473631725494,517814.98416234535,0.9763682745069673,-2.854162345349323
84,13181.717648493246,517815.9972975798,1.3023515067543485,-3.147297579795122
85,13180.7876242439,517820.2186080532,0.002375756101173465,-4.268608053214848
86,13179.012237933655,517820.97324617417,-0.362237933655706,-4.103246174170636
