0,13210.126976329866,517746.9813462452,-1.4269763298652833,1.92865375475958
1,13205.691458685373,517748.2376012406,0.2485413146278006,0.5023987594177015
2,13203.671365672653,517748.82348025846,-0.34136567265341,-0.12348025845130906
3,13201.205510590305,517749.57738774153,0.08448940969537944,-1.1773877415107563
4,13200.930603486866,517752.2387670135,-0.8506034868660208,-0.8087670134846121
5,13200.313875557014,517753.4551411207,-0.793875557013962,-1.0551411206834018
6,13199.256570727593,517754.571470938,-0.28657072759415314,-1.211470937996637
7,13199.459042523353,517756.0189896233,-0.4490425233525457,-1.1889896232751198
8,13200.130242133466,517757.8243725141,-0.94024213346529,-1.8443725141114555
9,13200.624160856836,517758.39532000234,-1.6841608568356605,-1.1953200023272075
10,13200.534466312385,517759.9662929956,-1.9944663123842474,-1.4762929956195876
11,13199.960484070298,517762.0205341283,-1.6704840702968795,-2.1305341282859445
12,13200.544577241071,517763.1765594483,-2.2145772410713107,-1.9365594483097084
13,13200.649624266996,517764.079953719,-2.2796242669955973,-1.559953718970064
14,13201.112706656548,517766.3708258121,-2.702706656547889,-2.3808258121134713
15,13201.265253603278,517767.09129757877,-2.665253603277961,-1.7012975787511095
16,13201.44444343383,517768.74697779736,-3.0944434338289284,-1.946977797371801
17,13200.898025312998,517769.9834153909,-3.0980253129982884,-1.953415390860755
18,13200.348688279098,517772.55510279286,-3.218688279099297,-2.9251027928548865
19,13196.48845477319,517772.9345690609,-2.228454773190606,-2.2445690609165467
20,13194.445761147927,517774.531349051,-2.605761147926387,-2.2113490509800613
21,13189.678890225709,517774.5644226452,-0.5888902257083828,-2.0344226451707073
22,13187.09427307191,517776.16806883446,-0.4442730719110841,-3.038068834459409
23,13184.627475952238,517777.7223766839,0.16252404776241747,-3.8623766839154996
24,13183.68015907968,517778.0636680029,-0.6101590796806704,-3.413668002875056
25,13181.970161896115,517779.4569959487,-0.03016189611480513,-3.766995948681142
26,13182.159907923135,517780.4138425501,-0.9199079231348151,-3.8938425500527956
27,13181.383624117623,517781.5724292863,-0.4036241176236217,-4.022429286327679
28,13182.87083126054,517782.720554161,-1.710831260539635,-3.9005541609949432
29,13184.18641232119,517783.12531808356,-1.6864123211908009,-3.2153180835884996
30,13186.793738988048,517784.5763849308,-1.643738988048426,-3.096384930831846
31,13189.049736272227,517785.46743041655,-2.849736272226437,-2.847430416557472
32,13190.19495489431,517786.6474254519,-2.9449548943102855,-3.077425451891031
33,13192.01636688382,517787.6002414157,-3.4363668838195736,-3.0902414157171734
34,13193.928870472704,517787.6098063804,-3.588870472704002,-2.3498063803999685
